930.0,-0.18472605601716702,0.9827900509408622
930.1,-0.105692910565796,0.9943988177065228
930.2,-0.026002512306053095,0.9996618775134788
930.3,0.05383658755304593,0.9985497593213087
930.4,0.13331543597005943,0.9910736574705802
930.5,0.21192792139101221,0.9772852992524164
930.6,0.2891739927106498,0.9572765545754168
930.7,0.3645628334303807,0.9311787908244112
930.8,0.43761597092357934,0.8991619776172772
930.9,0.507870301177351,0.8614335477458646
931.0,0.5748810099779618,0.8182370221193359
931.1,0.6382243722177569,0.7698504080061593
931.2,0.6975004118255019,0.7165843812861504
931.3,0.7523354057558737,0.6587802647667466
931.4,0.802384216513426,0.5968078158755438
931.5,0.8473324388114873,0.5310628382195248
931.6,0.8868983471926499,0.4619646325715271
931.7,0.9208346327308179,0.3899533038243169
931.8,0.9489299183068423,0.31548694131797184
931.9,0.9710100433826054,0.23903869069694678
932.0,0.9869391106802189,0.16109373609715089
932.1,0.9966202887054851,0.0821462119674165
932.2,0.999996365612221,0.002696064233114359
932.3,0.9970500514921407,-0.07675411923486508
932.4,0.9878040277718081,-0.15570228873652758
932.5,0.9723207440004358,-0.23365010333068378
932.6,0.9507019639069636,-0.3101060718906415
932.7,0.9230880641825574,-0.3845886448709827
932.8,0.8896570909948063,-0.45662923739359773
932.9,0.8506235807555655,-0.5257751647449501
933.0,0.8062371531325643,-0.5915924719844716
933.1,0.7567808857047666,-0.6536686400860215
933.2,0.7025694810168278,-0.7116151518508759
933.3,0.6439472380610305,-0.7650699017694856
933.4,0.5812858414118459,-0.8136994350336753
933.5,0.5149819823550388,-0.8572010020115902
933.6,0.44545482736070063,-0.8953044157050988
933.7,0.37314335017535166,-0.9277737009744967
933.8,0.29850354461507206,-0.9544085256598653
933.9,0.2220055358415785,-0.9750454051251632
934.0,0.14413060850088735,-0.9895586731938455
934.1,0.06536817055926204,-0.9978612139359538
934.2,-0.01378732796007226,-0.9999049502766357
934.3,-0.09283950192370066,-0.9956810869362535
934.4,-0.17129314418153047,-0.9852201067560514
934.5,-0.24865732529346168,-0.9685915210128062
934.6,-0.324448460514132,-0.9459033758635232
934.7,-0.39819332491270587,-0.9173015185831561
934.8,-0.4694319978919564,-0.8829686287491568
934.9,-0.5377207188547892,-0.8431230209846537
935.0,-0.6026346363792007,-0.7980172272802816
935.1,-0.6637704339756197,-0.7479363682692651
935.2,-0.720748816314034,-0.6931963241260872
935.3,-0.7732168407326598,-0.6341417169745299
935.4,-0.8208500798390567,-0.5711437178401022
935.5,-0.8633546021123869,-0.5045976922374515
935.6,-0.9004687585865492,-0.4349206994494498
935.7,-0.9319647649337628,-0.3625488614269203
935.8,-0.9576500695732026,-0.2879346180063106
935.9,-0.9773684997893142,-0.21154388580052516
936.0,-0.9910011792459094,-0.1338531386752559
936.1,-0.9984672117252458,-0.05534642815587104
936.2,-0.9997241273880141,0.023487637562643604
936.3,-0.9947680893377666,0.10215893712881635
936.4,-0.9836338597684052,0.18017888310539992
936.5,-0.9663945264689356,0.2570634536663693
936.6,-0.9431609919455224,0.3323361901333326
936.7,-0.9140812288879939,0.40553114183082745
936.8,-0.8793393071464124,0.47619574011877414
936.9,-0.8391541987867942,0.543893583946799
937.0,-0.7937783691519361,0.6082071198748769
937.1,-0.7434961631575701,0.668740200204812
937.2,-0.6886219972954553,0.7251205036687474
937.3,-0.6294983689901766,0.7770018040125181
937.4,-0.5664936960541451,0.824066072794478
937.5,-0.49999999999990535,0.8660254037844933
937.6,-0.4304304478970026,0.9026237474846237
937.7,-0.35821676829328775,0.9336384454988521
937.8,-0.28380655745708305,0.9588815557431272
937.9,-0.20766049282765767,0.9782009608043606
938.0,-0.1302494710866719,0.9914812531165892
938.1,-0.05205168868255272,0.9986443920161444
938.2,0.02645031705725487,0.9996501291589823
938.3,0.10477264789698912,0.9944962002203194
938.4,0.1824330273382822,0.9832182822426511
938.5,0.25895376756601163,0.9658897174436469
938.6,0.3338647024710736,0.9426210057302465
938.7,0.40670606878082266,0.9135590695827219
938.8,0.47703131769878915,0.8788862963629359
938.9,0.5444098399339283,0.838819364454061
939.0,0.6084295875734363,0.7936078609522579
939.1,0.6686995769392856,0.743532699886979
939.2,0.724852257337728,0.6889043511492726
939.3,0.7765457314791812,0.6300608914394412
939.4,0.8234658142939425,0.5673658896067107
939.5,0.8653279178961197,0.5012061397365025
939.6,0.9018787515510396,0.431989256232997
939.7,0.9328978266612391,0.3601411459563272
939.8,0.9581987580111394,0.2861033731816354
939.9,0.977630353781302,0.21033043375946858
940.0,0.9910774881547816,0.13328695537376717
940.1,0.9984617516890204,0.0554448411855697
940.2,0.9997418759938105,-0.022719625533363545
940.3,0.9949139306490257,-0.10072869799866313
940.4,0.9840112916905205,-0.1781060858745524
940.5,0.967104382390501,-0.25437986076159347
940.6,0.9443001884461263,-0.3290853295128944
940.7,0.9157415510607476,-0.40176785792402114
940.8,0.8816062427480379,-0.4719856276918687
940.9,0.8421058319974174,-0.5393123099985176
941.0,0.7974843442153471,-0.6033396396155474
941.1,0.7480167275685142,-0.6636798740941984
941.2,0.6940071335274822,-0.7199681233311426
941.3,0.6357870230043744,-0.7718645356403123
941.4,0.5737131100124442,-0.8190563273669579
941.5,0.5081651557284885,-0.8612596440699174
941.6,0.4395436267122927,-0.8982212423543571
941.7,0.36826723182922483,-0.9297199825543387
941.8,0.294770353111937,-0.9555681236449152
941.9,0.2195003864040121,-0.9756124129840135
942.0,0.14291500812998914,-0.9897349647512743
942.1,0.06547938494092043,-0.9978539222490227
942.2,-0.012336656717828354,-0.9999239005549505
942.3,-0.09006148387263713,-0.9959362073560029
942.4,-0.16722451578379677,-0.9859188411430602
942.5,-0.24335907088808165,-0.9699362672962021
942.6,-0.31800518471495776,-0.948088973933568
942.7,-0.3907123818032705,-0.9205128107232488
942.8,-0.4610423849614215,-0.8873781151623495
942.9,-0.5285717456445463,-0.8488886320986264
943.0,-0.5928943797396866,-0.8052802335045188
943.1,-0.6536239936675053,-0.7568194466992382
943.2,-0.710396386409784,-0.7038018003500139
943.3,-0.7628716138629341,-0.6465499986560687
943.4,-0.810736002784138,-0.5854119351273924
943.5,-0.8537040025391921,-0.5207585583056357
943.6,-0.8915198638701537,-0.4529816026340833
943.7,-0.9239591349739693,-0.38249119845841484
943.8,-0.9508299663100329,-0.30971337582813874
943.9,-0.9719742167274921,-0.23508747737167604
944.0,-0.9872683547213383,-0.1590634960191118
944.1,-0.9966241498743885,-0.08209935375599722
944.2,-0.9999891508167801,-0.004658137904270443
944.3,-0.9973469473284222,0.07279468836857123
944.4,-0.98871721551184,0.14979408449773274
944.5,-0.9741555462694951,0.22587822310347155
944.6,-0.953753058617801,0.3005912559892409
944.7,-0.9276358006587297,0.3734860390111487
944.8,-0.8959639422933559,0.4441267995856005
944.9,-0.8589307649994297,0.5120917309794157
945.0,-0.816761455197646,0.5769754980095979
945.1,-0.7697117088871119,0.6383916393579117
945.2,-0.7180661563410047,0.6959748523600949
945.3,-0.6621366167052906,0.7493831468735277
945.4,-0.602260193333911,0.7982998556466111
945.5,-0.5387972216170205,0.8424354895051485
945.6,-0.4721290819050351,0.8815294266327748
945.7,-0.402655890907235,0.9153514262389613
945.8,-0.3307940856287797,0.9437029579867913
945.9,-0.2569739145144721,0.9664183396744438
946.0,-0.18163685097940951,0.9833656768294713
946.1,-0.10523294493203611,0.9944475990724354
946.2,-0.02821812821473768,0.9996017893341611
946.3,0.04894850987436771,0.9988013032535946
946.4,0.1258074606865121,0.9920546773417338
946.5,0.20190153162258498,0.9794058257578695
946.6,0.276778562559582,0.9609337268029732
946.7,0.34999410719049107,0.9367519014829547
946.8,0.4211140634197912,0.9070076877237989
946.9,0.48971723730007,0.8718813150258393
947.0,0.5553978254332836,0.8315847855173758
947.1,0.6177678012891044,0.7863605684992268
947.2,0.6764591914981948,0.736480116661413
947.3,0.7311262288707068,0.682242213189201
947.4,0.7814473696620721,0.6239711599491029
947.5,0.8271271634386684,0.5620148178668446
947.6,0.8678979648089014,0.4967425114489064
947.7,0.9035214772491764,0.42854281017124296
947.8,0.9337901202716752,0.3578212001586972
947.9,0.9585282122554193,0.28499766018413225
948.0,0.9775929623700503,0.21050415654934065
948.1,0.9908752661709503,0.13478207184432178
948.2,0.9983003006172926,0.05827958293796433
948.3,0.999827915463537,-0.018550996195318914
948.4,0.995452819184376,-0.0952558910402814
948.5,0.9852045588118047,-0.1713825466505779
948.6,0.9691472942803088,-0.2464822954882495
948.7,0.9473793690872474,-0.32011299728041237
948.8,0.9200326802702915,-0.3918416354021915
948.9,0.8872718518800995,-0.46124685458142534
949.0,0.8492932172703206,-0.5279214251180077
949.1,0.806323616640347,-0.5914746192762887
949.2,0.7586190173348427,-0.6515344860695538
949.3,0.7064629654258664,-0.7077500112904916
949.4,0.6501648780739716,-0.7597931503501842
949.5,0.5900581870743646,-0.8073607222713489
949.6,0.5264983448371136,-0.8501761540314924
949.7,0.4598607048329368,-0.8879910653551388
949.8,0.39053828923572087,-0.9205866850225656
949.9,0.3189394571233658,-0.9477750907730443
950.0,0.24548548714076812,-0.9694002659393383
